Cow_ID,Age_Years,Breed,Farm_Cleanliness,Env_Temp_7d_Avg_C,Env_Humidity_7d_Avg,Body_Temp_7d_Avg_C,Cow_Movement_7d_Avg_Steps,Milk_Conductivity_7d_Avg_mS_cm,Milk_Yield_7d_Avg_L,Mastitis_Risk_Percentage
COW_1509,2,Holstein,No,23.4,42.2,39.14,682.0,6.2,19.1,58.0
COW_1510,11,Holstein,Yes,16.0,83.5,39.01,1825.0,5.07,22.1,21.4
COW_1511,7,Holstein,No,14.7,73.9,39.26,1376.0,6.04,16.1,33.1
COW_1512,2,Holstein,Yes,31.1,73.0,39.1,2252.0,5.8,20.4,29.1
COW_1513,7,Holstein,Yes,13.5,70.7,38.72,2119.0,5.17,34.2,14.2
COW_1514,11,Guernsey,Yes,22.2,82.5,39.02,1800.0,5.38,22.5,31.4
COW_1515,9,Guernsey,Yes,34.4,64.0,39.02,1409.0,6.12,15.5,53.6
COW_1516,3,Jersey,Yes,14.8,83.5,39.03,2048.0,5.33,25.7,14.6
COW_1517,3,Holstein,Yes,35.4,58.0,38.8,1431.0,5.89,29.5,21.6
COW_1518,5,Guernsey,Yes,35.9,86.3,38.83,1763.0,5.34,17.3,27.5
COW_1519,4,Guernsey,No,24.4,74.9,39.18,1396.0,6.05,29.0,44.9
COW_1520,5,Holstein,Yes,14.4,52.9,38.67,2817.0,4.95,20.8,4.5
COW_1521,8,Jersey,Yes,18.2,68.2,38.77,2323.0,5.51,25.1,20.4
COW_1522,2,Holstein,Yes,21.0,66.7,39.04,2212.0,5.2,25.4,22.8
COW_1523,7,Jersey,Yes,18.0,46.9,38.9,1323.0,4.43,25.3,11.7
COW_1524,4,Brown Swiss,No,17.3,69.6,39.23,1832.0,6.46,23.8,46.0
COW_1525,11,Holstein,Yes,35.3,55.7,39.2,1558.0,6.8,27.0,53.7
COW_1526,8,Guernsey,Yes,14.0,42.6,39.0,2265.0,5.21,27.4,12.9
COW_1527,11,Holstein,No,29.1,87.4,39.34,1480.0,6.43,19.2,64.4
COW_1528,3,Brown Swiss,Yes,10.0,72.1,38.98,1887.0,5.11,31.1,7.3
COW_1529,3,Holstein,Yes,25.5,83.8,38.98,1806.0,5.61,27.4,29.4
COW_1530,5,Jersey,Yes,33.8,73.8,39.03,1160.0,5.62,23.9,23.2
COW_1531,2,Holstein,Yes,17.5,57.8,38.71,1614.0,5.1,29.0,12.6
COW_1532,4,Holstein,No,14.8,65.6,39.13,1734.0,5.8,21.1,48.0
COW_1533,10,Holstein,No,26.9,73.8,39.41,1877.0,5.94,19.6,56.5
COW_1534,8,Brown Swiss,No,28.5,88.0,39.66,1290.0,6.73,26.3,59.1
COW_1535,8,Jersey,Yes,27.9,52.7,39.35,1598.0,6.16,27.0,43.3
COW_1536,5,Guernsey,Yes,18.3,83.7,38.81,1319.0,5.25,33.7,6.5
COW_1537,3,Guernsey,No,16.6,86.2,39.03,2256.0,5.35,30.0,19.6
COW_1538,5,Holstein,Yes,34.9,73.5,39.07,1949.0,6.52,20.2,40.2
COW_1539,7,Holstein,Yes,34.0,86.6,38.97,1983.0,5.13,32.1,26.6
COW_1540,4,Holstein,Yes,21.9,59.9,38.73,1946.0,5.6,25.7,21.6
COW_1541,2,Holstein,Yes,32.0,87.7,38.95,2336.0,5.0,32.1,26.2
COW_1542,9,Holstein,Yes,21.8,75.1,39.12,1389.0,5.67,24.8,40.1
COW_1543,6,Holstein,No,21.0,42.1,38.86,1293.0,6.49,26.0,39.4
COW_1544,6,Holstein,No,14.1,85.3,39.18,1900.0,6.35,25.9,50.1
COW_1545,5,Holstein,Yes,21.1,64.2,38.76,2314.0,4.88,33.8,8.5
COW_1546,7,Holstein,Yes,24.0,63.0,39.18,1184.0,6.05,16.2,51.8
COW_1547,4,Holstein,Yes,10.6,68.3,39.15,1457.0,5.97,17.2,45.3
COW_1548,10,Brown Swiss,No,21.5,47.5,39.06,2015.0,6.47,26.6,54.3
COW_1549,6,Jersey,Yes,30.3,63.5,38.77,1935.0,5.77,29.1,28.6
COW_1550,4,Brown Swiss,Yes,27.7,81.6,39.05,2056.0,5.38,22.8,21.3
COW_1551,2,Holstein,Yes,26.5,40.8,39.0,1306.0,5.33,27.9,29.6
COW_1552,11,Holstein,Yes,33.6,53.6,39.25,1757.0,6.23,17.3,51.3
COW_1553,7,Jersey,Yes,10.5,40.1,38.93,1214.0,5.64,42.9,32.4
COW_1554,3,Holstein,No,24.5,60.8,39.18,948.0,5.81,30.6,48.8
COW_1555,4,Holstein,Yes,30.5,76.4,38.52,2059.0,5.5,30.7,30.5
COW_1556,2,Holstein,Yes,24.1,79.9,38.93,2378.0,5.22,28.4,18.4
COW_1557,10,Holstein,Yes,18.4,87.3,39.14,1709.0,5.5,24.0,23.0
COW_1558,9,Holstein,Yes,13.5,70.4,38.7,1609.0,5.18,20.2,18.0
COW_1559,3,Holstein,No,33.1,52.7,39.2,1943.0,6.64,22.1,54.6
COW_1560,9,Jersey,Yes,22.2,86.2,38.92,1739.0,5.06,22.7,20.8
COW_1561,10,Holstein,No,32.8,78.8,39.68,1341.0,6.59,18.0,75.5
COW_1562,2,Holstein,Yes,25.2,68.7,38.93,2347.0,5.51,19.1,26.1
COW_1563,6,Jersey,Yes,27.5,74.8,38.83,1569.0,6.2,27.1,36.2
COW_1564,9,Holstein,Yes,30.9,86.2,39.12,1378.0,6.29,22.6,51.8
COW_1565,3,Holstein,Yes,27.1,75.6,38.67,2129.0,5.6,30.7,24.5
COW_1566,5,Guernsey,Yes,20.3,58.4,38.72,1570.0,5.68,30.3,20.5
COW_1567,8,Holstein,No,23.4,75.7,39.59,1191.0,8.11,20.6,86.6
COW_1568,4,Holstein,Yes,30.9,42.0,38.85,1257.0,5.72,40.0,26.5
COW_1569,6,Holstein,Yes,19.7,59.3,38.66,1936.0,5.57,32.9,12.3
COW_1570,9,Holstein,No,20.1,60.3,39.16,1610.0,6.33,18.3,44.6
COW_1571,11,Holstein,No,12.5,48.3,39.23,1855.0,6.44,26.3,46.1
COW_1572,4,Jersey,Yes,33.8,41.2,38.81,1971.0,6.23,25.5,36.2
COW_1573,5,Holstein,No,12.4,46.7,39.18,1789.0,5.91,18.2,50.9
COW_1574,10,Holstein,Yes,26.9,72.7,39.09,1711.0,5.96,17.5,52.0
COW_1575,8,Holstein,Yes,20.7,80.1,39.2,1608.0,6.02,27.4,41.9
COW_1576,2,Holstein,No,20.5,89.4,39.15,1877.0,5.77,29.2,39.5
COW_1577,5,Holstein,Yes,27.7,57.3,39.05,1247.0,6.11,19.5,41.1
COW_1578,5,Holstein,Yes,11.7,70.0,38.91,972.0,5.71,33.2,24.3
COW_1579,10,Holstein,Yes,25.4,86.9,38.98,1999.0,5.86,26.4,35.7
COW_1580,7,Holstein,No,30.1,48.4,39.55,1631.0,6.48,27.9,66.2
COW_1581,10,Holstein,No,31.5,75.9,39.15,1457.0,6.42,28.3,58.1
COW_1582,7,Holstein,Yes,14.4,77.7,39.11,2015.0,5.81,24.6,34.9
COW_1583,7,Jersey,Yes,33.3,44.4,38.96,1458.0,5.23,34.7,31.6
COW_1584,6,Holstein,Yes,27.1,83.1,38.82,1476.0,5.53,20.4,26.7
COW_1585,6,Holstein,Yes,32.9,80.7,39.48,1197.0,6.71,33.3,57.8
COW_1586,3,Holstein,Yes,22.6,41.7,38.68,2087.0,5.55,23.3,7.6
COW_1587,9,Jersey,No,24.1,44.6,39.13,966.0,6.33,22.0,68.2
COW_1588,9,Holstein,Yes,33.9,42.5,38.55,1450.0,5.4,23.2,36.8
COW_1589,2,Jersey,Yes,33.4,56.7,38.7,1931.0,5.35,25.6,10.8
COW_1590,9,Jersey,Yes,21.7,65.5,38.94,1443.0,4.59,45.4,18.4
COW_1591,6,Guernsey,Yes,17.1,66.6,38.86,1686.0,4.87,26.5,6.3
COW_1592,3,Holstein,No,20.2,53.4,39.03,889.0,5.63,28.8,46.2
COW_1593,3,Holstein,Yes,20.1,85.6,38.68,2131.0,5.45,27.3,5.1
COW_1594,7,Jersey,Yes,17.5,58.4,38.68,1629.0,4.95,33.9,17.6
COW_1595,10,Brown Swiss,Yes,17.0,42.3,38.61,1440.0,5.69,24.9,18.0
COW_1596,2,Guernsey,Yes,32.4,55.0,38.65,1374.0,5.53,29.5,20.8
COW_1597,7,Holstein,Yes,11.8,66.6,38.89,1732.0,4.98,32.1,17.1
COW_1598,10,Holstein,Yes,27.6,60.4,39.22,1088.0,5.81,21.0,50.9
COW_1599,9,Holstein,Yes,14.5,53.7,38.8,2609.0,5.13,44.0,10.9
COW_1600,7,Jersey,Yes,19.0,46.6,38.67,940.0,5.41,31.0,21.7
COW_1601,4,Holstein,Yes,11.6,81.0,38.7,1759.0,5.09,27.8,5.0
COW_1602,9,Holstein,Yes,17.0,89.8,38.47,1877.0,5.11,24.0,21.6
COW_1603,10,Jersey,No,30.0,56.5,39.69,1080.0,7.23,20.8,81.5
COW_1604,2,Holstein,Yes,33.0,59.1,39.1,1725.0,5.94,19.2,42.7
COW_1605,10,Guernsey,Yes,15.8,70.9,38.59,1560.0,5.16,38.1,20.4
COW_1606,7,Holstein,Yes,22.1,75.9,39.07,2386.0,5.16,30.1,12.4
COW_1607,7,Holstein,Yes,22.2,59.6,38.55,1427.0,5.26,27.3,23.4
COW_1608,5,Holstein,No,32.7,85.2,39.4,773.0,6.28,27.6,63.9
COW_1609,2,Jersey,Yes,29.8,68.0,39.01,1298.0,5.58,22.9,25.9
COW_1610,11,Holstein,Yes,23.3,62.5,38.87,1789.0,5.88,19.6,39.1
COW_1611,9,Holstein,Yes,27.4,72.3,39.21,1504.0,6.3,23.2,50.6
COW_1612,3,Brown Swiss,Yes,32.0,87.6,38.69,2010.0,6.03,27.3,30.6
COW_1613,2,Holstein,No,10.2,79.7,38.67,1789.0,5.93,27.7,40.1
COW_1614,3,Holstein,Yes,20.5,42.0,38.77,1527.0,5.83,18.8,29.7
COW_1615,2,Holstein,Yes,33.6,56.6,38.71,1664.0,5.34,25.4,17.5
COW_1616,2,Holstein,Yes,29.2,63.5,38.89,1709.0,5.2,14.0,14.7
COW_1617,10,Holstein,Yes,24.1,55.7,39.0,2353.0,5.68,19.9,33.1
COW_1618,2,Holstein,Yes,23.8,75.0,38.98,1964.0,5.64,30.1,41.3
COW_1619,5,Holstein,No,19.0,81.3,38.88,2305.0,5.89,30.6,33.7
COW_1620,11,Holstein,Yes,23.5,76.6,38.88,2022.0,5.4,20.4,28.9
COW_1621,7,Jersey,No,27.0,89.5,39.16,1454.0,6.07,21.5,55.9
COW_1622,8,Holstein,Yes,20.9,53.6,38.63,1463.0,5.47,28.0,15.8
COW_1623,3,Holstein,Yes,28.6,83.7,38.75,1893.0,5.59,33.5,23.3
COW_1624,7,Holstein,Yes,32.4,78.3,39.01,1680.0,5.92,34.0,36.1
COW_1625,8,Holstein,No,14.0,58.1,39.3,1385.0,6.67,22.8,65.4
COW_1626,11,Holstein,Yes,21.7,76.7,38.91,1662.0,5.82,25.1,33.6
COW_1627,11,Holstein,Yes,20.6,45.2,38.93,1079.0,5.51,19.7,22.0
COW_1628,3,Jersey,Yes,27.9,79.5,38.78,2264.0,5.59,28.0,20.6
COW_1629,3,Holstein,Yes,16.5,66.6,38.51,1901.0,4.83,41.0,2.7
COW_1630,11,Guernsey,Yes,26.6,54.6,39.31,1096.0,5.99,29.8,55.7
COW_1631,8,Brown Swiss,No,32.8,72.8,39.49,1495.0,6.68,22.3,71.3
COW_1632,2,Holstein,No,20.9,72.1,39.13,1359.0,5.92,26.7,40.1
COW_1633,9,Holstein,Yes,33.7,50.5,39.21,1796.0,5.94,21.4,41.0
COW_1634,4,Holstein,No,35.8,41.5,39.43,1684.0,6.1,20.8,66.2
COW_1635,7,Jersey,Yes,12.8,61.7,38.93,2114.0,5.99,27.5,28.5
COW_1636,10,Holstein,Yes,16.1,68.5,39.33,1670.0,5.59,27.1,29.6
COW_1637,7,Holstein,Yes,34.7,83.8,39.05,1393.0,6.34,28.4,48.5
COW_1638,10,Holstein,Yes,34.9,86.4,38.88,1510.0,5.96,31.4,34.7
COW_1639,8,Jersey,No,12.5,66.4,39.45,1260.0,5.85,25.4,61.0
COW_1640,10,Jersey,Yes,10.4,77.7,39.04,1684.0,5.64,20.7,35.5
COW_1641,3,Holstein,Yes,14.2,62.0,38.83,1832.0,4.98,23.3,0.5
COW_1642,9,Jersey,Yes,35.9,77.3,39.04,1413.0,5.67,21.3,34.0
COW_1643,9,Holstein,Yes,14.7,50.2,39.17,1334.0,5.6,27.6,29.1
COW_1644,3,Holstein,Yes,23.1,58.6,38.9,1626.0,6.21,15.2,35.1
COW_1645,5,Guernsey,No,32.1,71.7,39.5,1346.0,6.6,23.0,61.4
COW_1646,8,Holstein,No,10.5,40.9,39.25,1266.0,6.16,32.3,42.7
COW_1647,5,Holstein,No,25.7,76.1,39.22,1627.0,6.69,24.9,68.9
COW_1648,5,Holstein,Yes,17.2,81.8,38.83,2572.0,4.76,26.6,15.4
COW_1649,7,Guernsey,Yes,32.4,60.0,39.17,1868.0,5.63,20.8,44.1
COW_1650,11,Jersey,Yes,17.4,62.4,38.75,1560.0,4.97,32.1,17.9
COW_1651,7,Holstein,Yes,27.9,82.6,38.79,1627.0,6.0,26.8,39.9
COW_1652,11,Jersey,Yes,27.5,78.8,38.86,2213.0,5.77,24.6,31.8
COW_1653,4,Holstein,No,15.8,54.4,39.2,1244.0,5.91,22.1,44.4
COW_1654,10,Holstein,Yes,10.9,56.2,39.09,1993.0,5.57,26.7,28.6
COW_1655,11,Holstein,Yes,20.6,73.9,38.78,1306.0,5.81,26.2,23.2
COW_1656,3,Holstein,Yes,17.5,68.2,38.86,2534.0,4.92,33.1,7.8
COW_1657,7,Holstein,Yes,31.0,48.1,39.22,1501.0,6.15,31.5,48.3
COW_1658,8,Guernsey,Yes,30.8,55.5,39.04,2438.0,5.78,18.8,43.0
COW_1659,10,Holstein,No,21.9,85.0,38.95,2228.0,5.86,19.2,37.8
COW_1660,4,Holstein,Yes,25.8,74.4,39.22,1548.0,6.4,31.0,51.1
COW_1661,11,Holstein,No,25.7,89.3,39.47,1199.0,7.03,22.7,65.0
COW_1662,4,Holstein,Yes,31.5,78.4,38.98,1857.0,5.4,21.0,27.6
COW_1663,8,Guernsey,Yes,21.1,87.1,39.17,1610.0,6.03,30.6,35.9
COW_1664,5,Holstein,Yes,17.2,50.8,38.48,1778.0,5.1,31.1,2.3
COW_1665,9,Holstein,No,16.9,78.6,39.16,1016.0,6.29,34.0,39.1
COW_1666,8,Jersey,No,23.9,41.0,39.07,1286.0,6.61,21.4,61.9
COW_1667,6,Holstein,Yes,21.7,73.5,38.87,1466.0,4.99,34.8,13.9
COW_1668,8,Holstein,Yes,21.4,63.5,38.71,2104.0,5.05,20.3,17.0
COW_1669,4,Holstein,Yes,12.4,57.3,38.98,2115.0,5.38,34.4,26.2
COW_1670,3,Holstein,Yes,28.7,83.1,38.69,2029.0,5.75,32.0,29.9
COW_1671,7,Brown Swiss,No,15.6,82.7,39.47,1605.0,6.33,30.9,53.6
COW_1672,3,Jersey,Yes,15.1,41.1,38.45,1641.0,4.54,36.3,1.1
COW_1673,4,Holstein,Yes,20.7,70.5,39.04,1828.0,5.38,26.2,31.4
COW_1674,7,Jersey,Yes,15.9,58.4,39.01,1977.0,4.91,20.0,22.8
COW_1675,6,Holstein,Yes,25.2,60.8,39.02,1471.0,5.71,22.5,37.1
COW_1676,9,Holstein,Yes,19.7,81.6,38.79,1874.0,5.34,18.0,17.2
COW_1677,10,Holstein,Yes,21.7,55.5,38.76,1755.0,5.36,22.4,26.8
COW_1678,4,Holstein,Yes,24.0,87.2,39.18,2284.0,6.18,28.4,29.6
COW_1679,11,Holstein,Yes,15.3,49.0,38.91,2071.0,5.66,26.7,27.7
COW_1680,4,Holstein,Yes,14.0,73.1,38.54,2136.0,5.23,27.4,14.3
COW_1681,4,Guernsey,No,32.9,73.6,39.35,913.0,6.29,18.4,61.7
COW_1682,7,Holstein,Yes,21.3,52.6,38.77,1955.0,5.05,18.4,11.7
COW_1683,2,Holstein,Yes,20.7,56.2,39.04,1714.0,5.4,27.9,23.9
COW_1684,8,Holstein,Yes,10.9,81.7,38.71,1787.0,5.08,30.1,20.7
COW_1685,2,Holstein,Yes,22.9,78.1,38.87,1194.0,5.42,21.2,32.0
COW_1686,6,Holstein,Yes,24.4,56.5,39.11,1268.0,5.53,22.3,41.2
COW_1687,11,Holstein,Yes,24.5,66.7,39.14,1674.0,5.42,34.0,29.5
COW_1688,9,Jersey,Yes,28.4,43.1,38.77,2097.0,5.91,32.3,35.8
COW_1689,5,Holstein,No,14.6,50.4,39.15,1450.0,5.87,17.8,39.2
COW_1690,6,Holstein,Yes,16.6,64.3,38.77,1672.0,5.24,27.1,13.9
COW_1691,5,Holstein,Yes,31.1,44.3,39.18,2069.0,6.27,30.6,46.6
COW_1692,5,Holstein,Yes,34.6,82.2,39.15,1707.0,5.67,26.3,22.4
COW_1693,9,Holstein,Yes,13.5,75.9,38.78,1797.0,5.29,26.4,12.2
COW_1694,3,Jersey,Yes,22.9,87.2,39.05,1705.0,5.73,32.4,35.8
COW_1695,2,Holstein,No,15.6,74.7,39.22,1181.0,5.79,29.8,39.0
COW_1696,4,Holstein,Yes,11.6,87.0,38.59,2086.0,5.04,33.6,14.2
COW_1697,10,Holstein,Yes,18.5,67.7,38.5,1621.0,5.31,26.7,15.6
COW_1698,5,Holstein,Yes,13.7,70.0,38.91,1851.0,5.7,31.9,12.4
COW_1699,11,Holstein,Yes,28.5,88.8,38.84,1851.0,6.09,33.8,24.4
COW_1700,6,Jersey,Yes,23.9,72.1,38.86,2244.0,6.14,24.6,43.4
COW_1701,3,Holstein,Yes,13.7,41.5,39.18,1238.0,5.83,23.7,32.4
COW_1702,5,Jersey,Yes,10.2,76.2,38.64,2177.0,5.6,35.0,16.5
COW_1703,3,Holstein,Yes,31.0,85.3,38.71,2145.0,5.53,39.0,18.6
COW_1704,3,Jersey,Yes,14.6,79.8,38.97,1696.0,4.4,41.6,7.3
COW_1705,5,Holstein,No,25.8,69.2,38.97,1716.0,5.99,22.0,58.2
COW_1706,7,Jersey,Yes,18.8,73.6,38.82,2249.0,5.84,24.5,31.9
COW_1707,8,Holstein,No,25.2,89.5,39.18,1283.0,5.86,18.7,52.1
COW_1708,11,Guernsey,No,18.2,44.5,39.04,1720.0,5.69,25.8,33.3
COW_1709,4,Holstein,Yes,12.3,73.4,38.52,2119.0,4.75,23.1,3.6
COW_1710,4,Holstein,Yes,15.8,54.2,38.64,2040.0,5.22,25.0,19.1
COW_1711,11,Holstein,Yes,14.9,72.0,39.02,2141.0,5.18,32.0,14.1
COW_1712,7,Jersey,Yes,21.1,70.4,38.77,1964.0,5.04,30.9,12.7
COW_1713,4,Holstein,Yes,27.1,47.7,39.21,1776.0,6.22,15.8,42.6
COW_1714,3,Jersey,No,16.9,50.3,39.08,1331.0,5.89,32.9,36.2
COW_1715,9,Holstein,No,10.3,71.1,39.25,1594.0,6.13,18.7,52.0
COW_1716,6,Holstein,Yes,23.5,46.4,39.06,1590.0,5.22,21.6,26.1
COW_1717,2,Holstein,Yes,25.7,53.3,38.96,1218.0,6.25,18.7,43.3
COW_1718,4,Brown Swiss,Yes,35.0,81.8,39.14,1460.0,5.8,21.7,39.3
COW_1719,11,Jersey,No,25.3,56.4,39.49,1485.0,6.37,18.2,63.0
COW_1720,9,Guernsey,Yes,22.3,64.4,39.01,2027.0,5.27,23.3,15.7
COW_1721,5,Holstein,Yes,24.9,87.1,39.32,1255.0,5.6,13.1,34.5
COW_1722,8,Holstein,Yes,34.1,51.4,39.16,1290.0,5.95,25.1,52.7
COW_1723,11,Jersey,Yes,31.5,59.5,39.24,1884.0,5.97,26.4,42.6
COW_1724,3,Holstein,No,18.4,70.3,38.66,1825.0,5.79,36.8,40.3
COW_1725,8,Jersey,Yes,16.2,77.8,38.99,2217.0,5.74,31.2,12.3
COW_1726,6,Guernsey,Yes,16.8,85.1,38.73,2322.0,5.33,24.9,11.5
COW_1727,6,Guernsey,No,23.1,85.8,39.57,1382.0,7.29,15.2,80.3
COW_1728,7,Jersey,Yes,29.3,78.8,39.09,1541.0,5.31,25.2,32.9
COW_1729,10,Holstein,Yes,23.1,51.4,39.01,1711.0,5.6,27.9,35.2
COW_1730,7,Holstein,Yes,11.8,41.2,38.91,2385.0,5.18,24.5,23.1
COW_1731,9,Brown Swiss,Yes,28.8,59.2,39.25,2623.0,5.53,26.2,37.2
COW_1732,8,Holstein,Yes,31.0,47.1,39.35,1527.0,6.78,30.3,68.0
COW_1733,10,Jersey,Yes,17.5,75.5,38.68,2014.0,5.62,25.5,24.7
COW_1734,5,Jersey,Yes,27.3,73.1,39.59,1671.0,6.57,14.2,58.8
COW_1735,3,Holstein,Yes,21.1,42.2,39.09,1703.0,5.69,30.5,34.9
COW_1736,8,Brown Swiss,No,33.1,81.8,39.66,1753.0,6.44,23.7,65.6
COW_1737,7,Holstein,No,32.0,52.4,39.38,1819.0,6.59,15.5,55.0
COW_1738,2,Holstein,Yes,23.7,61.6,38.79,1832.0,6.22,28.4,37.3
COW_1739,10,Holstein,Yes,28.0,73.4,39.13,1572.0,5.83,20.6,38.9
COW_1740,10,Holstein,Yes,33.0,61.5,38.98,1118.0,6.26,26.9,38.5
COW_1741,3,Holstein,Yes,22.9,62.1,38.85,2082.0,5.46,38.1,20.0
COW_1742,4,Holstein,No,18.1,43.3,38.99,1767.0,5.94,25.0,33.8
COW_1743,6,Jersey,Yes,29.6,60.1,38.85,1389.0,5.66,30.5,49.8
COW_1744,6,Guernsey,Yes,15.7,78.2,38.72,1408.0,5.24,20.8,18.8
COW_1745,2,Holstein,Yes,20.1,85.8,38.94,2254.0,4.93,20.8,0.5
COW_1746,9,Holstein,Yes,32.5,60.7,39.18,1080.0,6.38,34.4,47.4
COW_1747,9,Guernsey,Yes,28.8,61.2,39.02,1767.0,5.63,27.1,39.0
COW_1748,5,Holstein,Yes,20.5,75.1,38.98,2245.0,4.54,32.6,8.5
COW_1749,8,Holstein,No,15.6,87.1,39.26,1625.0,6.34,28.1,58.7
COW_1750,11,Holstein,No,19.3,53.4,39.16,1448.0,6.39,21.7,51.5
COW_1751,4,Holstein,Yes,17.4,62.0,38.92,1404.0,4.8,33.0,10.9
COW_1752,7,Holstein,Yes,14.6,79.8,38.89,1943.0,5.32,30.1,27.7
COW_1753,11,Brown Swiss,No,29.3,70.5,39.24,1778.0,6.6,16.6,60.8
COW_1754,11,Holstein,Yes,16.6,45.5,38.44,1653.0,5.19,36.8,19.2
COW_1755,10,Holstein,Yes,21.8,71.4,38.66,2039.0,5.41,35.3,17.7
COW_1756,2,Holstein,Yes,20.0,49.3,38.72,2371.0,5.11,20.3,17.9
COW_1757,6,Holstein,No,35.5,65.5,39.22,1659.0,6.11,25.0,45.7
COW_1758,5,Jersey,Yes,20.2,66.5,38.75,1674.0,5.66,26.3,27.6
COW_1759,9,Jersey,Yes,12.1,83.8,39.22,2151.0,5.19,34.7,28.8
COW_1760,2,Jersey,No,12.3,63.1,38.92,1400.0,6.28,18.1,43.2
COW_1761,10,Holstein,No,25.4,54.0,39.57,1059.0,6.3,37.3,63.3
COW_1762,7,Guernsey,No,25.6,51.5,39.26,1778.0,6.48,22.9,58.3
COW_1763,5,Jersey,Yes,20.9,83.7,38.88,1731.0,5.07,32.7,8.5
COW_1764,10,Jersey,Yes,21.2,48.6,38.96,1702.0,5.08,35.2,23.4
COW_1765,6,Holstein,Yes,11.4,61.3,38.67,1485.0,5.62,24.9,31.8
COW_1766,6,Holstein,No,23.4,49.4,39.39,1272.0,6.79,21.6,65.2
COW_1767,6,Holstein,Yes,23.1,78.7,38.86,2273.0,5.5,24.3,27.9
COW_1768,2,Jersey,Yes,13.9,63.7,38.66,2431.0,5.63,22.8,19.0
COW_1769,2,Holstein,No,12.7,57.6,39.0,2382.0,5.93,28.2,25.7
COW_1770,9,Holstein,Yes,13.2,58.1,39.15,2164.0,5.2,26.3,22.8
COW_1771,9,Guernsey,Yes,12.6,82.6,38.49,1949.0,5.16,24.3,16.2
COW_1772,7,Guernsey,Yes,25.9,67.7,38.86,1246.0,5.26,24.2,31.2
COW_1773,5,Guernsey,Yes,15.1,75.9,38.49,1869.0,4.76,32.6,2.5
COW_1774,3,Holstein,Yes,16.5,84.9,38.69,2776.0,5.26,24.5,14.2
COW_1775,3,Jersey,Yes,14.5,85.1,38.63,1770.0,5.13,27.7,5.6
COW_1776,10,Holstein,Yes,34.9,56.4,38.91,2218.0,5.59,30.7,38.3
COW_1777,6,Holstein,Yes,32.2,87.6,39.19,1656.0,5.92,26.4,33.0
COW_1778,5,Holstein,Yes,16.0,41.2,38.91,906.0,5.3,23.2,8.4
COW_1779,11,Holstein,Yes,18.5,58.8,39.47,1855.0,6.38,25.1,43.5
COW_1780,2,Holstein,No,15.5,84.8,38.84,2173.0,5.69,28.8,34.8
COW_1781,8,Jersey,Yes,22.8,53.7,38.8,1629.0,5.24,30.3,33.4
COW_1782,4,Holstein,Yes,10.5,53.7,38.94,2253.0,5.47,23.3,18.6
COW_1783,7,Jersey,No,27.5,55.1,39.72,896.0,7.07,18.9,75.1
COW_1784,6,Holstein,Yes,23.6,70.6,39.22,1178.0,6.01,21.6,41.7
COW_1785,6,Holstein,No,33.4,61.9,39.49,1573.0,6.5,20.5,55.5
COW_1786,6,Holstein,No,14.3,76.3,39.01,1827.0,5.92,27.6,35.4
COW_1787,2,Holstein,Yes,30.9,84.7,38.95,2123.0,5.52,28.6,42.9
COW_1788,2,Holstein,No,30.6,73.7,39.37,1615.0,6.35,27.1,73.5
COW_1789,4,Holstein,Yes,13.3,50.2,38.75,1409.0,5.19,27.5,17.0
COW_1790,11,Holstein,Yes,20.4,86.6,38.92,1909.0,5.59,19.9,20.6
COW_1791,5,Holstein,Yes,14.4,53.2,38.9,2107.0,4.98,32.2,13.5
COW_1792,6,Holstein,Yes,16.6,47.5,39.06,1108.0,5.62,27.8,30.4
COW_1793,3,Guernsey,No,16.8,44.5,39.04,1710.0,5.73,26.6,33.9
COW_1794,9,Holstein,Yes,24.5,68.2,39.14,1516.0,6.36,18.6,37.4
COW_1795,3,Jersey,Yes,20.7,45.7,38.82,1674.0,5.02,27.9,5.7
COW_1796,10,Jersey,Yes,34.6,46.9,38.7,1874.0,5.28,19.8,28.8
COW_1797,3,Guernsey,Yes,13.3,55.0,38.76,1465.0,5.26,31.5,21.6
COW_1798,10,Jersey,Yes,35.3,54.1,39.24,1656.0,6.8,21.7,54.9
COW_1799,8,Holstein,Yes,16.0,70.2,38.96,1947.0,5.75,23.9,25.3
COW_1800,9,Jersey,No,30.1,80.8,39.37,1718.0,6.43,15.3,62.7
COW_1801,3,Guernsey,Yes,18.8,78.1,39.21,1235.0,5.8,29.6,48.5
COW_1802,8,Holstein,No,13.7,53.1,39.22,1030.0,6.2,21.8,62.2
COW_1803,7,Holstein,Yes,32.3,52.3,39.15,1809.0,6.19,26.6,35.0
COW_1804,5,Holstein,No,18.0,88.3,39.15,1550.0,5.83,21.5,37.9
COW_1805,8,Jersey,Yes,27.1,40.4,39.16,2521.0,5.89,16.5,46.2
COW_1806,5,Jersey,Yes,24.7,84.0,38.91,1845.0,5.73,23.1,34.9
COW_1807,3,Holstein,Yes,22.3,50.0,38.78,1978.0,4.86,27.2,1.2
COW_1808,11,Holstein,No,22.9,87.4,39.29,1451.0,6.74,24.7,51.5
COW_1809,8,Holstein,Yes,29.0,57.1,39.11,1161.0,5.99,22.1,53.3
COW_1810,9,Holstein,No,12.3,62.0,39.46,1500.0,7.12,18.2,73.2
COW_1811,3,Brown Swiss,Yes,27.4,75.4,39.05,1706.0,5.66,18.5,31.8
